2.5641575197392377, 3.245105979045514, 2.278112557703117, 3.0491112320138223, 6.271374951851724, 5.505064272567482
2.5593132559178833, 3.2499502427908666, 2.273268293942172, 3.0539554958034567, 6.2762192155452965, 5.509908536403871
2.5528002527006457, 3.25588390772014, 2.2772935336235935, 3.060397380599676, 6.282716376586915, 5.514631572572786
2.546473385150722, 3.256798788354119, 2.281985553469915, 3.056753635607864, 6.290100015662078, 5.520471324773351
2.542765487875812, 3.2577906264056775, 2.287014146285893, 3.0512510310592704, 6.298325840463271, 5.527606314834125
2.5377291860130815, 3.258063514459749, 2.2909367412219193, 3.0475861557631445, 6.2976687711304224, 5.534573272144506
2.5375865766721217, 3.2568574332226192, 2.2912066825841295, 3.0436724412227765, 6.293172788118729, 5.5421501892162786
2.537658920364961, 3.2599460831279354, 2.2923617910596312, 3.0397807330266953, 6.289520767465055, 5.548807859665488
2.5374034020383194, 3.264593743384388, 2.2952898947313694, 3.037133530020642, 6.285906983466972, 5.554025850571919
2.5367176062819685, 3.2687867184806665, 2.295761723652856, 3.0353701094520846, 6.280883538378489, 5.559258597633901
2.5351697549083116, 3.2703771660868624, 2.295439605149495, 3.032664651485602, 6.2782407684282, 5.564381533246524
2.5348940165858056, 3.2720500237817687, 2.2954418733063386, 3.030572062522758, 6.276971152621242, 5.568968742172422
2.534444063828981, 3.275618589393137, 2.2972340077685005, 3.028797929235095, 6.274137706901549, 5.572621666580321
2.533743294458133, 3.2772251569661743, 2.2962194160316454, 3.027502641930904, 6.273259119204014, 5.575855161398369
2.5339055883706423, 3.2782880981390563, 2.2964332650522654, 3.0272172534979376, 6.2734310231079595, 5.578593252402809
2.5320288586513686, 3.2786973612073753, 2.2969905963589485, 3.028015933684127, 6.276167090197534, 5.580701951388239
2.5297828385876957, 3.278046691906716, 2.298209823682352, 3.02992024032199, 6.280147933498358, 5.5823571250436865
2.530233972413235, 3.2774898576882454, 2.300591235561035, 3.030995570456763, 6.284973517322626, 5.583585633985743
2.5297065477778946, 3.27715492714137, 2.303690381069774, 3.0327420194518115, 6.290717024647325, 5.584019219150847
2.5289032309212303, 3.275094143215088, 2.3047292631224194, 3.0337271943215627, 6.296128701855254, 5.584297367717933
2.5284417799816503, 3.275551191135666, 2.3054293970443736, 3.0347904931530967, 6.300358812891812, 5.584352703240339
2.52823778652662, 3.2732017854409006, 2.307119575101388, 3.0351204455856626, 6.302344562484886, 5.584608849607324
2.528129501850485, 3.27040078230359, 2.3080595525967262, 3.036174582712878, 6.303484047939551, 5.584848820828474
2.5286898732127234, 3.2665626396804663, 2.3055403203213443, 3.0376067804269957, 6.3028983545176125, 5.585753610128137
2.5302996421170514, 3.2621430859532428, 2.303431517706662, 3.038798727879946, 6.303367654973672, 5.586163567634871
2.5308850508605225, 3.2581839669471107, 2.300366099024535, 3.041582033766827, 6.305416025111265, 5.5870133331751965
2.5330487634514816, 3.254418316331608, 2.2968942395921568, 3.0436643256244786, 6.306464225589161, 5.588002414129286
2.5323485623184268, 3.2515122053098318, 2.2939746824299267, 3.0461625997793558, 6.307085622723402, 5.588724338635933
2.5313543251395827, 3.247690597295737, 2.2911890937783252, 3.04856797341311, 6.307334069947587, 5.58962578407206
2.531883991385329, 3.242851705665794, 2.2868915989605396, 3.051289838034779, 6.30548613955622, 5.58993068910678
2.530231127349826, 3.2368783849699754, 2.2829749286403396, 3.0564178266099087, 6.304365541057917, 5.589070481905959
2.5275950716692437, 3.2320418374058093, 2.279266682163761, 3.0608239874599965, 6.302835137573082, 5.588779482879864
2.5233598563043067, 3.227534209616656, 2.2764496414030613, 3.0652401716641724, 6.302547410243216, 5.588917314506381
2.5207108482843936, 3.2226855391926943, 2.2745418547341667, 3.068348014758137, 6.301218082911617, 5.587244644307516
2.51957720380146, 3.218262340848151, 2.2737051548582206, 3.0712734592164495, 6.2988848735350675, 5.585927513903538
2.516961449959771, 3.213881311118647, 2.272967960180025, 3.0759685145136766, 6.297209919493064, 5.5844819191855635
2.51532977232816, 3.2092794706668952, 2.27333771203964, 3.0788457599082433, 6.294646948988164, 5.583865288958643
2.5126663443466026, 3.2055386288191956, 2.2735059627254364, 3.0823093251703524, 6.291389115053695, 5.582758133136468
2.5123826536238343, 3.2017370656999056, 2.275949531472437, 3.084533674107589, 6.288421386969467, 5.5819069738459675
2.5136723527315357, 3.1992537382766755, 2.2787298434572096, 3.0858850503052198, 6.287178485958592, 5.5819657801713305
2.516338074686051, 3.1991389887755797, 2.28115773515775, 3.0858088591582153, 6.2852079846903575, 5.582944947200527
2.521554798074334, 3.199357931354093, 2.285547830410666, 3.0855079407011146, 6.286620586474139, 5.583728195253865
2.527318751161274, 3.198556092080749, 2.2916596856809863, 3.0863236787760173, 6.287469222257643, 5.587365656349771
2.532062134590069, 3.1979352011640083, 2.2973061249828075, 3.08654412033917, 6.287903890409951, 5.590866299245638
2.5348030121560554, 3.199605743041255, 2.3020005832742125, 3.0900979213310666, 6.289145056838238, 5.594879681730978
2.534526464390652, 3.2020858988601626, 2.30667757188721, 3.0936313781649436, 6.289504381117876, 5.597853784465368
2.534323839567109, 3.204643671371595, 2.3108995343756678, 3.0968692491405374, 6.289338283489776, 5.600872417515883
2.53400293394492, 3.2070767186008635, 2.314444262042492, 3.099804730108714, 6.28911384238699, 5.602868071240496
2.533156080347368, 3.209935753304814, 2.31792774429044, 3.1028286559368294, 6.2888822085007625, 5.604412007681201
2.5334018574462918, 3.213078950036017, 2.321081774983638, 3.1049562204008088, 6.288125299409064, 5.606480567297367
2.534209410312501, 3.2167457856590214, 2.3238903643430326, 3.106403306722313, 6.287723943249784, 5.608168751163916
2.534507206327636, 3.220628013818642, 2.3263815318536776, 3.1076895941627765, 6.287262832434782, 5.609793098231761
2.5342939682268755, 3.2250732409306835, 2.3291387673868655, 3.110006140156275, 6.287494679939556, 5.610408094765734
2.5326364463976883, 3.2300107627515136, 2.333982996600788, 3.1117948820087875, 6.290068853653861, 5.611397207451694
2.533309799675232, 3.235224298703739, 2.3398524291522045, 3.1124750252840165, 6.2931095930760375, 5.612232189075706
2.5328884555040605, 3.2412550039134223, 2.3441013945790155, 3.116140699749057, 6.2959852246282315, 5.612337717714036
2.532635376134493, 3.2462345647777693, 2.3486203010200914, 3.120082387858548, 6.298634285021793, 5.611626194105063
2.527786714834875, 3.24158071211242, 2.3441004129255534, 3.1155836789143563, 6.293952244546805, 5.606756056921989
2.5233679303724013, 3.2373890483075214, 2.3400128450027005, 3.1115499846514756, 6.289749971908319, 5.602368891407068
2.5182691523218526, 3.2337108050895926, 2.335502656325926, 3.107668111071742, 6.285733680919267, 5.59782692007235
2.513658897167796, 3.2303847381919852, 2.3314401320684763, 3.104154078415502, 6.2821517639365965, 5.593713894747717
2.5094756461176444, 3.227328820236112, 2.3277603259407793, 3.1009292098531085, 6.278891806726664, 5.589955943413497
2.505919004600634, 3.2246920028401087, 2.3245383279757243, 3.097952866859365, 6.2762616208359585, 5.5867069319064315
2.502742523194352, 3.2223439083015784, 2.321712240778169, 3.095206245366895, 6.273951551933258, 5.583728513015397
2.500021760153089, 3.2203091547607934, 2.319182495369805, 3.0927409479943777, 6.271990454570695, 5.581094368215044
2.497633644491513, 3.2184758859494402, 2.316843949171139, 3.090493404365585, 6.270100266155757, 5.57865019328729
2.495519910259062, 3.216861142085863, 2.314782107987042, 3.088430343259739, 6.268386296290222, 5.576457953350274
2.4936245262050862, 3.215418298759523, 2.3129630907396206, 3.086551155201227, 6.266811662830376, 5.5744859477862985
2.4919231996862643, 3.2141028889335344, 2.311333085504623, 3.0848742267791187, 6.26535716325558, 5.572711729392248
2.490403520485107, 3.212877483465664, 2.3098685250406334, 3.0833284682827333, 6.264041923760253, 5.5710950906086945
2.489028037394192, 3.211764509596748, 2.3085520294128705, 3.081884575233396, 6.262831775788751, 5.569660354229671
2.487865030977441, 3.2107233092198206, 2.3073646921940942, 3.0805084515167374, 6.261713177268638, 5.568375564873935
2.4868769786788927, 3.2098061809071745, 2.3063650442569403, 3.0792082799039395, 6.260766822791058, 5.567200085641077
2.486120415116464, 3.208960997242951, 2.3055051193827727, 3.0778876870206133, 6.25992209520493, 5.5661836522251145
2.4855729131385, 3.2081575240700397, 2.304785809696439, 3.076461247624467, 6.259261029311961, 5.565338854633007
2.4847976948687984, 3.2075066774134324, 2.3041275282585847, 3.075233532871088, 6.258664211822141, 5.564619236614651
2.4841024687532696, 3.2069815369429446, 2.303575542254838, 3.0741245796196868, 6.258103874358869, 5.563950884039461
2.4835426582368987, 3.2064847837072725, 2.3030594681938537, 3.073055302097863, 6.257563605620365, 5.563386227587646
