0.8836339760649612, 1.541549396085423
0.9836339308805185, 1.441549479596074
1.0770896897017777, 1.3567205325557357
1.1547159425273865, 1.2356147057078861
1.263501701111015, 1.0954305813685297
1.1953862939589934, 1.1900228419210122
1.1463157670957376, 1.2789438652642007
1.2247992020162048, 1.2557850285510035
1.2546884805847547, 1.265248816056518
1.2507308553806828, 1.2832211862022098
1.2209504385998464, 1.2558596171110314
1.195697113638421, 1.2350537124114072
1.1956265180744867, 1.2028030683156117
1.1915976237758912, 1.1377898291678832
1.1176851743485103, 1.2057150912555972
1.0485186689426804, 1.2675828903646325
0.9989513551167319, 1.3202292421384607
0.9546486971256822, 1.3680827282226165
0.9147486038057487, 1.4111711966467684
0.878122741478681, 1.449613914728958
0.8453311547361857, 1.4850334795549784
0.8181303538513123, 1.5168176673477478
0.7934235023358206, 1.5453249873297032
0.7711807441085696, 1.5724421141835814
0.7428964155219964, 1.5978146634028378
0.7286502274904659, 1.6209156296942688
0.7177485428148574, 1.6478738104650754
0.7079538412808412, 1.6727422102665814
0.6991478845504381, 1.6965224212630023
0.7160513405062536, 1.719998910294547
0.7774495212804693, 1.7917729899944563
0.8327412851631983, 1.8564137606774247
0.8825287726278602, 1.9146195644732897
0.9274067961677125, 1.9670349680216268
0.9678267019366198, 2.0142519857419825
0.9974971946652615, 2.0745950130240383
1.0241150281411728, 2.128016287295787
1.0481455519151184, 2.17614873157398
1.0697779606939282, 2.21995255415591
1.061859827565484, 2.2920506998396926
1.0546495857643037, 2.3570726222292873
1.047396129190061, 2.415360840700225
1.0481567377933243, 2.5121781742996077
1.0494351858555642, 2.5993325300050096
1.0505863648450424, 2.677810699038993
1.0515762029639502, 2.7683163686296735
1.0497122027163257, 2.8620863516557855
1.0481122377060144, 2.9838435616003744
1.0497675324776008, 3.095864079980504
1.0511204139919343, 3.2212502002816588
1.0530910744874278, 3.3635728010196884
1.0565684870341772, 3.456687293530365
1.0579637243019995, 3.5457395665192677
1.0593377090845824, 3.642314465391227
1.0614438316931571, 3.62505366506607
1.0633146349010008, 3.5968681834452796
1.0653119469963526, 3.5841516179682937
1.0716276781902567, 3.554454746230285
1.0823684563609706, 3.5114579505133636
1.0919686934698123, 3.4675840542192797
1.1007712919866446, 3.4253040006050903
1.106985616919467, 3.34180766596892
1.1129091940570155, 3.255383229991182
1.1179180707412861, 3.16592657460968
1.124498832452496, 3.096448613520032
1.1254757155062358, 3.0353026412304356
1.1263553501819474, 2.9802437298283104
1.1267668088618399, 2.947826409415306
1.1270361040257642, 2.9327117646238374
1.127206250440585, 2.9164654958454763
1.127767674844816, 2.90962084785866
1.1278585848828062, 2.8983112443678762
1.1281381971597744, 2.8925540555592977
1.1298715931381735, 2.9103294684544023
1.1317015400553518, 2.9350108312200986
1.1335152299990774, 2.9532240731711683
1.1345478151282025, 2.970211870002656
1.1347615067432468, 2.9902958813608738
1.134928429267762, 3.013398181578438
1.1356604176885183, 3.035356206812153
1.1356334701158977, 3.07991841551969
1.128728907944594, 3.1154463216757042
1.1116843716455898, 3.1518327863634505
1.097656419585346, 3.177496243127601
1.084389249676885, 3.200261009435004
1.0730573454477845, 3.206594147333599
1.0628595580091795, 3.208376509521582
1.0535262958932488, 3.2104969759323985
1.045612292338661, 3.206123815710902
1.0390615508955614, 3.203985078865878
1.031306289086567, 3.1860863941125817
1.024307983578852, 3.1608732022378034
1.0202114008490129, 3.144893599011119
1.0158304237847016, 3.1345320311137046
1.0122958288378425, 3.126718308990818
1.010804408012693, 3.118179810871232
1.009501283246033, 3.11013376380716
1.0082577546980962, 3.112601330507266
1.007087702813738, 3.1148087559145425
1.006101682903218, 3.125383122708991
